"annotation_id","annotator","created_at","id","image","label","lead_time","updated_at"
178,"1","2024-05-13T19:20:41.992372Z",178,"/data/upload/5/33cc42b4-IMG_9247_Background_Removed.png","[{""x"":39.64100228188997,""y"":47.863053489550076,""width"":12.322310087511248,""height"":12.46901993787151,""rotation"":336.5519374220429,""rectanglelabels"":[""biru""],""original_width"":3024,""original_height"":3024}]",27.431,"2024-05-13T19:20:41.992372Z"
179,"1","2024-05-13T19:21:11.495649Z",179,"/data/upload/5/5584427f-IMG_9248_Background_Removed.png","[{""x"":42.78206508553336,""y"":47.54296522833839,""width"":9.202391447781237,""height"":10.100334047156476,""rotation"":336.370622269343,""rectanglelabels"":[""biru""],""original_width"":3024,""original_height"":3024}]",26.581,"2024-05-13T19:21:11.495649Z"
180,"1","2024-05-13T19:21:40.705472Z",180,"/data/upload/5/2f998c62-IMG_9249.jpg","[{""x"":34.80611741824984,""y"":43.99820158065084,""width"":24.00608231579203,""height"":24.355383301077783,""rotation"":339.2188883417524,""rectanglelabels"":[""biru""],""original_width"":3024,""original_height"":3024}]",26.704,"2024-05-13T19:21:40.705472Z"
181,"1","2024-05-13T19:21:58.275805Z",181,"/data/upload/5/19e8f3af-IMG_9250.jpg","[{""x"":24.38478747203579,""y"":28.18791946308725,""width"":53.46756152125277,""height"":53.020134228187885,""rotation"":0,""rectanglelabels"":[""merah""],""original_width"":3024,""original_height"":3024}]",14.027,"2024-05-13T19:21:58.275805Z"
182,"1","2024-05-13T19:22:12.515121Z",182,"/data/upload/5/0d07678f-IMG_9251.jpg","[{""x"":37.088589095479726,""y"":38.40113412182563,""width"":26.8093546645228,""height"":26.531537517740198,""rotation"":0,""rectanglelabels"":[""merah""],""original_width"":3024,""original_height"":3024}]",11.945,"2024-05-13T19:22:12.515121Z"
183,"1","2024-05-13T19:22:27.537145Z",183,"/data/upload/5/5f839b83-IMG_9252_Background_Removed.png","[{""x"":40.09823556505638,""y"":44.33307606085609,""width"":15.539489543816039,""height"":14.89795098466768,""rotation"":0,""rectanglelabels"":[""merah""],""original_width"":3024,""original_height"":3024}]",12.692,"2024-05-13T19:22:27.537145Z"
184,"1","2024-05-13T19:22:45.260204Z",184,"/data/upload/5/97e96cf2-IMG_9253_Background_Removed.png","[{""x"":41.90620786811088,""y"":47.24592032688833,""width"":10.757111193801002,""height"":10.886714943123827,""rotation"":0,""rectanglelabels"":[""merah""],""original_width"":3024,""original_height"":3024}]",14.887,"2024-05-13T19:22:45.260204Z"
185,"1","2024-05-13T19:23:06.849907Z",185,"/data/upload/5/34b8ce5b-IMG_9254_Background_Removed.png","[{""x"":43.336376965165826,""y"":47.63869953337307,""width"":8.909649183354947,""height"":9.20176882871103,""rotation"":0,""rectanglelabels"":[""merah""],""original_width"":3024,""original_height"":3024}]",19.027,"2024-05-13T19:23:06.849907Z"
186,"1","2024-05-13T19:23:32.336359Z",186,"/data/upload/5/12bbf279-IMG_9255.jpg","[{""x"":35.257726420356306,""y"":32.98688244671457,""width"":38.35103799881167,""height"":35.92995016269054,""rotation"":21.801409486350906,""rectanglelabels"":[""merah""],""original_width"":3024,""original_height"":3024}]",23.121,"2024-05-13T19:23:32.336359Z"
187,"1","2024-05-13T19:24:03.709333Z",187,"/data/upload/5/1bd52b98-IMG_9256.jpg","[{""x"":43.3656308182045,""y"":35.507191331601526,""width"":25.556665575122484,""height"":23.941552036057644,""rotation"":22.29058248419244,""rectanglelabels"":[""merah""],""original_width"":3024,""original_height"":3024}]",28.588,"2024-05-13T19:24:03.709333Z"
188,"1","2024-05-13T19:24:29.361234Z",188,"/data/upload/5/eb01bfb2-IMG_9257_Background_Removed.png","[{""x"":44.53980104789764,""y"":41.04813448274692,""width"":16.057228578907175,""height"":14.639048402438231,""rotation"":22.53325007900338,""rectanglelabels"":[""merah""],""original_width"":3024,""original_height"":3024}]",23.172,"2024-05-13T19:24:29.361234Z"
189,"1","2024-05-13T19:24:56.200662Z",189,"/data/upload/5/f9392ace-IMG_9258_Background_Removed.png","[{""x"":46.39956848410355,""y"":43.81238592710821,""width"":12.044921166090148,""height"":11.480354448950283,""rotation"":21.54928447119289,""rectanglelabels"":[""merah""],""original_width"":3024,""original_height"":3024}]",24.291,"2024-05-13T19:24:56.200662Z"
190,"1","2024-05-13T19:25:27.278806Z",190,"/data/upload/5/86a92eaf-IMG_9259_Background_Removed.png","[{""x"":45.761241396799804,""y"":46.43663767741808,""width"":9.751389921665833,""height"":9.227813325915163,""rotation"":21.549284471192664,""rectanglelabels"":[""merah""],""original_width"":3024,""original_height"":3024}]",27.733,"2024-05-13T19:25:27.278806Z"
191,"1","2024-05-13T19:26:04.209941Z",191,"/data/upload/5/145bd60c-IMG_9260.jpg","[{""x"":50.43095214376184,""y"":20.548135123973356,""width"":41.571512292820415,""height"":38.62118307066639,""rotation"":50.488439307284466,""rectanglelabels"":[""merah""],""original_width"":3024,""original_height"":3024}]",33.607,"2024-05-13T19:26:04.209941Z"
192,"1","2024-05-13T19:26:38.778509Z",192,"/data/upload/5/139ad12c-IMG_9261.jpg","[{""x"":50.57225495656481,""y"":35.817167478061926,""width"":24.922288641405526,""height"":24.2472725119616,""rotation"":48.5959028826548,""rectanglelabels"":[""merah""],""original_width"":3024,""original_height"":3024}]",31.577,"2024-05-13T19:26:38.778509Z"
193,"1","2024-05-13T19:27:08.876897Z",193,"/data/upload/5/59e8938b-IMG_9262.jpg","[{""x"":49.71126298302758,""y"":37.9700317988507,""width"":18.520461565902206,""height"":17.721712507992695,""rotation"":48.86298287150612,""rectanglelabels"":[""merah""],""original_width"":3024,""original_height"":3024}]",25.627,"2024-05-13T19:27:08.876897Z"
194,"1","2024-05-13T19:27:37.152812Z",194,"/data/upload/5/cd7cd9ab-IMG_9263_Background_Removed.png","[{""x"":49.38256950071304,""y"":43.108359731777874,""width"":13.2629470787114,""height"":12.437006402174973,""rotation"":51.05419189411322,""rectanglelabels"":[""merah""],""original_width"":3024,""original_height"":3024}]",25.95,"2024-05-13T19:27:37.152812Z"
195,"1","2024-05-13T19:28:07.117617Z",195,"/data/upload/5/8aadd60f-IMG_9264_Background_Removed.png","[{""x"":48.933238820801144,""y"":45.48287814239181,""width"":9.71580152581717,""height"":8.460005010333875,""rotation"":49.77730631710915,""rectanglelabels"":[""merah""],""original_width"":3024,""original_height"":3024}]",26.748,"2024-05-13T19:28:07.117617Z"
196,"1","2024-05-13T19:28:29.447600Z",196,"/data/upload/5/ef90cb57-IMG_9265.jpg","[{""x"":28.34231950351222,""y"":39.433553672823905,""width"":33.27126500599503,""height"":34.888549369389445,""rotation"":345.31803225860733,""rectanglelabels"":[""merah""],""original_width"":3024,""original_height"":3024}]",20.267,"2024-05-13T19:28:29.447600Z"
197,"1","2024-05-13T19:28:59.263616Z",197,"/data/upload/5/187bea5c-IMG_9266.jpg","[{""x"":36.164938909091134,""y"":42.54990732907761,""width"":22.599457425067502,""height"":23.527737801679834,""rotation"":345.9637565320763,""rectanglelabels"":[""merah""],""original_width"":3024,""original_height"":3024}]",27.33,"2024-05-13T19:28:59.263616Z"
198,"1","2024-05-13T19:29:31.142761Z",198,"/data/upload/5/e91d1d85-IMG_9267_Background_Removed.png","[{""x"":39.924312298975174,""y"":44.33596295540171,""width"":15.481012600203417,""height"":16.168412459120578,""rotation"":345.735487701921,""rectanglelabels"":[""merah""],""original_width"":3024,""original_height"":3024}]",29.425,"2024-05-13T19:29:31.142761Z"
199,"1","2024-05-13T19:29:59.787958Z",199,"/data/upload/5/b07edf47-IMG_9268_Background_Removed.png","[{""x"":41.84183186991857,""y"":47.9307096421547,""width"":10.530132638266512,""height"":11.913544242306646,""rotation"":346.07903963507937,""rectanglelabels"":[""merah""],""original_width"":3024,""original_height"":3024}]",26.258,"2024-05-13T19:29:59.787958Z"
200,"1","2024-05-13T19:30:30.256786Z",200,"/data/upload/5/194c22b6-IMG_9269_Background_Removed.png","[{""x"":44.277973838998626,""y"":47.41177244220542,""width"":8.62080442456445,""height"":10.399611551822986,""rotation"":346.1303135614948,""rectanglelabels"":[""merah""],""original_width"":3024,""original_height"":3024}]",27.031,"2024-05-13T19:30:30.256786Z"
218,"1","2024-05-14T08:46:27.514983Z",601,"/data/upload/5/07f5aaea-IMG_9276.jpg","[{""x"":28.859060402684566,""y"":30.87248322147651,""width"":42.95302013422818,""height"":45.41387024608501,""rotation"":0,""rectanglelabels"":[""kuning""],""original_width"":3024,""original_height"":3024}]",6.628,"2024-05-14T08:46:27.514983Z"
219,"1","2024-05-14T08:46:41.672263Z",602,"/data/upload/5/7f10468b-IMG_9277.jpg","[{""x"":36.51906394457535,""y"":37.241247534008195,""width"":29.33749070024463,""height"":30.101487853896842,""rotation"":0,""rectanglelabels"":[""kuning""],""original_width"":3024,""original_height"":3024}]",10.385,"2024-05-14T08:46:41.672263Z"
220,"1","2024-05-14T08:46:56.402366Z",603,"/data/upload/5/c9e6190f-IMG_9278.jpg","[{""x"":42.54441139877979,""y"":43.05457133043452,""width"":17.44967202932156,""height"":16.87566965993598,""rotation"":0,""rectanglelabels"":[""kuning""],""original_width"":3024,""original_height"":3024}]",11.453,"2024-05-14T08:46:56.402366Z"
221,"1","2024-05-14T08:47:08.042193Z",604,"/data/upload/5/2571ed30-IMG_9279.jpg","[{""x"":44.0576903726145,""y"":46.399439682945015,""width"":12.419323992160678,""height"":12.210595857838655,""rotation"":0,""rectanglelabels"":[""kuning""],""original_width"":3024,""original_height"":3024}]",8.335,"2024-05-14T08:47:08.042193Z"
222,"1","2024-05-14T08:47:22.673569Z",605,"/data/upload/5/ddd06a0f-IMG_9280.jpg","[{""x"":45.866380032421496,""y"":50.388130828284794,""width"":8.97013469813674,""height"":9.315139878834309,""rotation"":0,""rectanglelabels"":[""kuning""],""original_width"":3024,""original_height"":3024}]",11.372,"2024-05-14T08:47:22.673569Z"
223,"1","2024-05-14T08:47:32.045887Z",606,"/data/upload/5/126417d7-IMG_9281.jpg","[{""x"":22.818791946308725,""y"":29.53020134228188,""width"":53.24384787472037,""height"":51.45413870246085,""rotation"":0,""rectanglelabels"":[""biru""],""original_width"":3024,""original_height"":3024}]",6.397,"2024-05-14T08:47:32.045887Z"
224,"1","2024-05-14T08:47:43.740985Z",607,"/data/upload/5/9b6b9b68-IMG_9282.jpg","[{""x"":33.33333333333333,""y"":35.123042505592835,""width"":33.78076062639822,""height"":35.123042505592835,""rotation"":0,""rectanglelabels"":[""biru""],""original_width"":3024,""original_height"":3024}]",8.39,"2024-05-14T08:47:43.740985Z"
225,"1","2024-05-14T08:47:57.607770Z",608,"/data/upload/5/c63d2a3d-IMG_9283.jpg","[{""x"":41.8556085555171,""y"":43.85817464757433,""width"":17.44967202932156,""height"":18.023674398707136,""rotation"":0,""rectanglelabels"":[""biru""],""original_width"":3024,""original_height"":3024}]",10.615,"2024-05-14T08:47:57.607770Z"
226,"1","2024-05-14T08:48:10.441527Z",609,"/data/upload/5/6446a08d-IMG_9284.jpg","[{""x"":42.16541536675668,""y"":46.04384555191841,""width"":13.329745617860546,""height"":12.830771182967368,""rotation"":0,""rectanglelabels"":[""biru""],""original_width"":3024,""original_height"":3024}]",9.993,"2024-05-14T08:48:10.441527Z"
227,"1","2024-05-14T08:48:25.149367Z",610,"/data/upload/5/77503400-IMG_9285.jpg","[{""x"":44.627886603891845,""y"":46.85710907891962,""width"":9.720281199217702,""height"":9.007460577941742,""rotation"":0,""rectanglelabels"":[""biru""],""original_width"":3024,""original_height"":3024}]",11.926,"2024-05-14T08:48:25.149367Z"
228,"1","2024-05-14T08:48:35.822565Z",611,"/data/upload/5/7615a1be-IMG_9286.jpg","[{""x"":30.42505592841163,""y"":27.069351230425053,""width"":40.71588366890381,""height"":46.308724832214764,""rotation"":0,""rectanglelabels"":[""hitam""],""original_width"":3024,""original_height"":3024}]",7.253,"2024-05-14T08:48:35.822565Z"
229,"1","2024-05-14T08:48:43.860192Z",612,"/data/upload/5/21994e6c-IMG_9287.jpg","[{""x"":32.21476510067114,""y"":31.319910514541387,""width"":34.675615212527966,""height"":38.47874720357942,""rotation"":0,""rectanglelabels"":[""hitam""],""original_width"":3024,""original_height"":3024}]",5.248,"2024-05-14T08:48:43.860192Z"
230,"1","2024-05-14T08:48:54.869680Z",613,"/data/upload/5/2355bfee-IMG_9288.jpg","[{""x"":40.3632023951146,""y"":40.18455948350663,""width"":20.204883402372324,""height"":22.27129193216041,""rotation"":0,""rectanglelabels"":[""hitam""],""original_width"":3024,""original_height"":3024}]",7.76,"2024-05-14T08:48:54.869680Z"
231,"1","2024-05-14T08:49:13.785256Z",614,"/data/upload/5/6ba64721-IMG_9289.jpg","[{""x"":42.94951805016026,""y"":45.961871180471675,""width"":12.388822397776279,""height"":13.251335349520165,""rotation"":0,""rectanglelabels"":[""hitam""],""original_width"":3024,""original_height"":3024}]",15.917,"2024-05-14T08:49:13.785680Z"
232,"1","2024-05-14T08:49:25.564523Z",615,"/data/upload/5/8f38ea77-IMG_9290.jpg","[{""x"":44.75295422198844,""y"":47.216435473917365,""width"":9.174001395821676,""height"":10.663796494288441,""rotation"":0,""rectanglelabels"":[""hitam""],""original_width"":3024,""original_height"":3024}]",8.386,"2024-05-14T08:49:25.564523Z"
233,"1","2024-05-14T08:49:36.241177Z",616,"/data/upload/5/af7c4a0a-IMG_9291.jpg","[{""x"":29.30648769574944,""y"":26.845637583892618,""width"":40.715883668903814,""height"":44.07158836689039,""rotation"":0,""rectanglelabels"":[""merah""],""original_width"":3024,""original_height"":3024}]",7.406,"2024-05-14T08:49:36.241177Z"
234,"1","2024-05-14T08:49:49.972097Z",617,"/data/upload/5/1d2f4918-IMG_9292.jpg","[{""x"":34.45190156599553,""y"":33.1096196868009,""width"":31.31991051454139,""height"":32.88590604026845,""rotation"":0,""rectanglelabels"":[""merah""],""original_width"":3024,""original_height"":3024}]",10.481,"2024-05-14T08:49:49.972097Z"
235,"1","2024-05-14T08:50:01.263807Z",618,"/data/upload/5/1d36cc4e-IMG_9293.jpg","[{""x"":39.21519765634344,""y"":40.64376137901509,""width"":18.827277715846954,""height"":19.28647961135541,""rotation"":0,""rectanglelabels"":[""merah""],""original_width"":3024,""original_height"":3024}]",8.333,"2024-05-14T08:50:01.263807Z"
236,"1","2024-05-14T08:50:14.992531Z",619,"/data/upload/5/81fcdd1e-IMG_9294.jpg","[{""x"":44.14135412893366,""y"":44.00553498537979,""width"":12.247683914763627,""height"":12.851442980984388,""rotation"":0,""rectanglelabels"":[""merah""],""original_width"":3024,""original_height"":3024}]",10.819,"2024-05-14T08:50:14.992531Z"
237,"1","2024-05-14T08:50:27.792764Z",620,"/data/upload/5/10f800d1-IMG_9295.jpg","[{""x"":44.22760542410805,""y"":47.97309456340181,""width"":9.315139878834316,""height"":9.918898945055062,""rotation"":0,""rectanglelabels"":[""merah""],""original_width"":3024,""original_height"":3024}]",9.815,"2024-05-14T08:50:27.792764Z"
238,"1","2024-05-14T08:50:38.765647Z",621,"/data/upload/5/6ac72ad2-IMG_9296.jpg","[{""x"":31.319910514541387,""y"":35.57046979865772,""width"":38.25503355704697,""height"":33.333333333333336,""rotation"":0,""rectanglelabels"":[""putih""],""original_width"":3024,""original_height"":3024}]",7.407,"2024-05-14T08:50:38.765647Z"
239,"1","2024-05-14T08:50:47.440244Z",622,"/data/upload/5/539e19b8-IMG_9297.jpg","[{""x"":28.187919463087248,""y"":30.648769574944073,""width"":44.07158836689039,""height"":40.7158836689038,""rotation"":0,""rectanglelabels"":[""putih""],""original_width"":3024,""original_height"":3024}]",5.792,"2024-05-14T08:50:47.440244Z"
240,"1","2024-05-14T08:50:59.442007Z",623,"/data/upload/5/d5aa709a-IMG_9298.jpg","[{""x"":38.767475808222684,""y"":39.58185699565176,""width"":22.856774348933705,""height"":21.34140809375579,""rotation"":0,""rectanglelabels"":[""putih""],""original_width"":3024,""original_height"":3024}]",8.999,"2024-05-14T08:50:59.442007Z"
241,"1","2024-05-14T08:51:13.824094Z",624,"/data/upload/5/6a91b950-IMG_9299.jpg","[{""x"":43.45996889705596,""y"":46.25238122467269,""width"":13.377575881548175,""height"":11.764676661787043,""rotation"":0,""rectanglelabels"":[""putih""],""original_width"":3024,""original_height"":3024}]",11.168,"2024-05-14T08:51:13.824123Z"
242,"1","2024-05-14T08:51:27.030348Z",625,"/data/upload/5/313169dd-IMG_9300.jpg","[{""x"":45.61546717373236,""y"":49.4903332557877,""width"":10.193334884246298,""height"":9.330821932502388,""rotation"":0,""rectanglelabels"":[""putih""],""original_width"":3024,""original_height"":3024}]",10.42,"2024-05-14T08:51:27.030348Z"
243,"1","2024-05-14T08:51:38.037759Z",626,"/data/upload/5/6c50b0f4-IMG_9301.jpg","[{""x"":44.450099265139905,""y"":42.9914310698021,""width"":15.153662551779242,""height"":15.279943073044066,""rotation"":0,""rectanglelabels"":[""merah""],""original_width"":3024,""original_height"":3024}]",7.503,"2024-05-14T08:51:38.037759Z"
244,"1","2024-05-14T08:51:48.529808Z",627,"/data/upload/5/d4757f4e-IMG_9302.jpg","[{""x"":42.08929773756688,""y"":39.09567698878219,""width"":20.00283456834861,""height"":19.447200274783377,""rotation"":0,""rectanglelabels"":[""merah""],""original_width"":3024,""original_height"":3024}]",7.88,"2024-05-14T08:51:48.529808Z"
245,"1","2024-05-14T08:51:56.655839Z",628,"/data/upload/5/686c941c-IMG_9303.jpg","[{""x"":37.28306109822755,""y"":36.935648672547316,""width"":27.962295823670658,""height"":27.19829867001846,""rotation"":0,""rectanglelabels"":[""merah""],""original_width"":3024,""original_height"":3024}]",5.312,"2024-05-14T08:51:56.655839Z"
246,"1","2024-05-14T08:52:05.871787Z",629,"/data/upload/5/a13f56b9-IMG_9304.jpg","[{""x"":32.21476510067114,""y"":32.88590604026846,""width"":36.24161073825504,""height"":35.34675615212527,""rotation"":0,""rectanglelabels"":[""merah""],""original_width"":3024,""original_height"":3024}]",6.168,"2024-05-14T08:52:05.871787Z"
247,"1","2024-05-14T08:52:22.433059Z",630,"/data/upload/5/58e8cc9c-IMG_9305.jpg","[{""x"":27.29306487695752,""y"":29.977628635346708,""width"":47.20357941834459,""height"":46.97986577181203,""rotation"":0,""rectanglelabels"":[""merah""],""original_width"":3024,""original_height"":3024}]",13.466,"2024-05-14T08:52:22.433059Z"
248,"1","2024-05-14T08:52:38.031284Z",631,"/data/upload/5/4047fdbe-IMG_9306.jpg","[{""x"":41.372687553835654,""y"":35.72109808387942,""width"":14.70584582723383,""height"":14.421216553158335,""rotation"":0,""rectanglelabels"":[""biru""],""original_width"":3024,""original_height"":3024}]",12.15,"2024-05-14T08:52:38.031284Z"
249,"1","2024-05-14T08:52:49.413907Z",632,"/data/upload/5/b888e1b6-IMG_9307.jpg","[{""x"":40.93720476450017,""y"":32.722528681494126,""width"":17.794073450952915,""height"":18.138474872584254,""rotation"":0,""rectanglelabels"":[""biru""],""original_width"":3024,""original_height"":3024}]",8.217,"2024-05-14T08:52:49.413907Z"
250,"1","2024-05-14T08:52:59.543381Z",633,"/data/upload/5/8acb02e5-IMG_9308.jpg","[{""x"":36.305144741552745,""y"":30.922991073304473,""width"":27.228858556164553,""height"":26.7246204347541,""rotation"":0,""rectanglelabels"":[""biru""],""original_width"":3024,""original_height"":3024}]",7.431,"2024-05-14T08:52:59.543381Z"
251,"1","2024-05-14T08:53:08.521656Z",634,"/data/upload/5/faac277c-IMG_9309.jpg","[{""x"":33.33333333333333,""y"":31.319910514541387,""width"":36.0178970917226,""height"":36.01789709172259,""rotation"":0,""rectanglelabels"":[""biru""],""original_width"":3024,""original_height"":3024}]",6.373,"2024-05-14T08:53:08.521656Z"
252,"1","2024-05-14T08:53:17.173344Z",635,"/data/upload/5/d346f78a-IMG_9310.jpg","[{""x"":26.174496644295303,""y"":26.62192393736018,""width"":49.217002237136455,""height"":49.21700223713647,""rotation"":0,""rectanglelabels"":[""biru""],""original_width"":3024,""original_height"":3024}]",5.87,"2024-05-14T08:53:17.173344Z"
253,"1","2024-05-14T08:53:29.041548Z",636,"/data/upload/5/77e955fd-IMG_9311.jpg","[{""x"":42.17913716371625,""y"":37.006673638453755,""width"":13.880420932414879,""height"":13.46296466377082,""rotation"":0,""rectanglelabels"":[""kuning""],""original_width"":3024,""original_height"":3024}]",8.678,"2024-05-14T08:53:29.041548Z"
254,"1","2024-05-14T08:53:41.060967Z",637,"/data/upload/5/3cd7a2ea-IMG_9312.jpg","[{""x"":40.9780291504364,""y"":40.345854149303975,""width"":17.641388820696335,""height"":17.363571673913725,""rotation"":0,""rectanglelabels"":[""kuning""],""original_width"":3024,""original_height"":3024}]",8.75,"2024-05-14T08:53:41.060967Z"
255,"1","2024-05-14T08:53:50.566888Z",638,"/data/upload/5/f4732e11-IMG_9313.jpg","[{""x"":35.57046979865772,""y"":36.46532438478747,""width"":27.2930648769575,""height"":27.964205816554802,""rotation"":0,""rectanglelabels"":[""kuning""],""original_width"":3024,""original_height"":3024}]",6.362,"2024-05-14T08:53:50.566888Z"
256,"1","2024-05-14T08:53:59.869247Z",639,"/data/upload/5/a9bfe5a4-IMG_9314.jpg","[{""x"":31.319910514541387,""y"":30.87248322147651,""width"":37.807606263982095,""height"":37.80760626398211,""rotation"":0,""rectanglelabels"":[""kuning""],""original_width"":3024,""original_height"":3024}]",6.643,"2024-05-14T08:53:59.869247Z"
257,"1","2024-05-14T08:54:13.885156Z",640,"/data/upload/5/9d29f5d0-IMG_9315.jpg","[{""x"":23.2662192393736,""y"":26.62192393736018,""width"":51.23042505592842,""height"":50.78299776286353,""rotation"":0,""rectanglelabels"":[""kuning""],""original_width"":3024,""original_height"":3024}]",10.043,"2024-05-14T08:54:13.886153Z"
258,"1","2024-05-14T08:54:29.599480Z",641,"/data/upload/5/4297c82e-IMG_9316.jpg","[{""x"":41.92448883984336,""y"":39.32929595312211,""width"":14.648540466719943,""height"":14.648540466719936,""rotation"":0,""rectanglelabels"":[""putih""],""original_width"":3024,""original_height"":3024}]",9.079,"2024-05-14T08:54:29.599480Z"
259,"1","2024-05-14T08:54:40.303469Z",642,"/data/upload/5/668d94b5-IMG_9317.jpg","[{""x"":39.86676056330592,""y"":40.48476272269529,""width"":18.752657407826817,""height"":17.085754527131108,""rotation"":0,""rectanglelabels"":[""putih""],""original_width"":3024,""original_height"":3024}]",7.854,"2024-05-14T08:54:40.303469Z"
260,"1","2024-05-14T08:54:51.333967Z",643,"/data/upload/5/7eb29e10-IMG_9318.jpg","[{""x"":38.047058251879754,""y"":38.46364297985173,""width"":23.68391176321832,""height"":22.4615163173748,""rotation"":0,""rectanglelabels"":[""putih""],""original_width"":3024,""original_height"":3024}]",8.09,"2024-05-14T08:54:51.333967Z"
261,"1","2024-05-14T08:54:59.576719Z",644,"/data/upload/5/e3ba5214-IMG_9319.jpg","[{""x"":30.648769574944073,""y"":33.33333333333333,""width"":37.80760626398211,""height"":36.91275167785234,""rotation"":0,""rectanglelabels"":[""putih""],""original_width"":3024,""original_height"":3024}]",5.019,"2024-05-14T08:54:59.576719Z"
262,"1","2024-05-14T08:55:08.730431Z",645,"/data/upload/5/ad2e25c4-IMG_9320.jpg","[{""x"":25.503355704697988,""y"":26.174496644295303,""width"":51.67785234899329,""height"":48.09843400447427,""rotation"":0,""rectanglelabels"":[""putih""],""original_width"":3024,""original_height"":3024}]",6.068,"2024-05-14T08:55:08.730431Z"
263,"1","2024-05-14T08:55:33.995926Z",646,"/data/upload/5/2ef79ce8-IMG_9321.jpg","[{""x"":42.02384982810786,""y"":41.28982967368599,""width"":13.944243300176817,""height"":14.96592267216221,""rotation"":4.009661607103908,""rectanglelabels"":[""hitam""],""original_width"":3024,""original_height"":3024}]",21.836,"2024-05-14T08:55:33.995926Z"
264,"1","2024-05-14T08:55:55.307791Z",647,"/data/upload/5/8cb39d75-IMG_9322.jpg","[{""x"":42.4754394846535,""y"":37.64074680755603,""width"":17.203758598786653,""height"":18.52012158584369,""rotation"":5.194428907733595,""rectanglelabels"":[""hitam""],""original_width"":3024,""original_height"":3024}]",18.01,"2024-05-14T08:55:55.307791Z"
265,"1","2024-05-14T08:56:14.978839Z",648,"/data/upload/5/ca43e669-IMG_9323.jpg","[{""x"":37.58354918185585,""y"":35.264523975667295,""width"":25.920914534297836,""height"":27.509253539581962,""rotation"":3.5486819739035127,""rectanglelabels"":[""hitam""],""original_width"":3024,""original_height"":3024},{""x"":51.03500986396722,""y"":35.407654365242905,""width"":0.6111977229217658,""height"":1.2223954458435315,""rotation"":0,""rectanglelabels"":[""hitam""],""original_width"":3024,""original_height"":3024}]",16.904,"2024-05-14T08:56:14.978839Z"
266,"1","2024-05-14T08:56:46.374933Z",649,"/data/upload/5/c8b65be3-IMG_9324.jpg","[{""x"":32.24407989623679,""y"":29.380028088174587,""width"":37.472233113448866,""height"":40.79232810315243,""rotation"":4.348723588511234,""rectanglelabels"":[""hitam""],""original_width"":3024,""original_height"":3024}]",17.205,"2024-05-14T08:56:46.374933Z"
267,"1","2024-05-14T08:57:12.238996Z",650,"/data/upload/5/4555b643-IMG_9325.jpg","[{""x"":27.388699056208626,""y"":28.083380293115788,""width"":43.34772182023892,""height"":46.572301878295804,""rotation"":2.81226892501644,""rectanglelabels"":[""hitam""],""original_width"":3024,""original_height"":3024}]",23.118,"2024-05-14T08:57:12.238996Z"
268,"1","2024-05-14T08:57:39.693822Z",651,"/data/upload/5/f2b91e99-IMG_9326.jpg","[{""x"":45.310264903537636,""y"":42.32817267803191,""width"":15.143450331013286,""height"":15.4860986501531,""rotation"":17.053110860649554,""rectanglelabels"":[""hitam""],""original_width"":3024,""original_height"":3024}]",24.069,"2024-05-14T08:57:39.693822Z"
269,"1","2024-05-14T08:57:57.247503Z",652,"/data/upload/5/33b48efd-IMG_9327.jpg","[{""x"":45.229171666163545,""y"":36.93282378106422,""width"":16.3900680732025,""height"":17.710476170016918,""rotation"":17.053110860649497,""rectanglelabels"":[""hitam""],""original_width"":3024,""original_height"":3024}]",14.753,"2024-05-14T08:57:57.247503Z"
270,"1","2024-05-14T08:58:17.521907Z",653,"/data/upload/5/a4fc2bca-IMG_9328.jpg","[{""x"":42.475207766430735,""y"":34.97083853898595,""width"":22.740686231984476,""height"":25.29035248903422,""rotation"":17.05311086064927,""rectanglelabels"":[""hitam""],""original_width"":3024,""original_height"":3024}]",17.258,"2024-05-14T08:58:17.522940Z"
271,"1","2024-05-14T08:58:36.683548Z",654,"/data/upload/5/13fb6ceb-IMG_9329.jpg","[{""x"":38.714094934271046,""y"":30.6906590931604,""width"":31.32464459002892,""height"":35.30057875265615,""rotation"":17.053110860649213,""rectanglelabels"":[""hitam""],""original_width"":3024,""original_height"":3024}]",16.171,"2024-05-14T08:58:36.683548Z"
272,"1","2024-05-14T08:58:57.867515Z",655,"/data/upload/5/d132466c-IMG_9330.jpg","[{""x"":33.8398269699195,""y"":22.075113049622875,""width"":43.62455484505989,""height"":47.69758019791968,""rotation"":17.0531108606491,""rectanglelabels"":[""hitam""],""original_width"":3024,""original_height"":3024}]",18.252,"2024-05-14T08:58:57.867515Z"
273,"1","2024-05-14T08:59:15.445777Z",656,"/data/upload/5/a5bac1c4-IMG_9331.jpg","[{""x"":50.16847136559763,""y"":40.227140090432314,""width"":15.143450331013272,""height"":15.486098650153135,""rotation"":44.96119399305678,""rectanglelabels"":[""hitam""],""original_width"":3024,""original_height"":3024}]",15.08,"2024-05-14T08:59:15.445777Z"
274,"1","2024-05-14T08:59:28.796962Z",657,"/data/upload/5/3c3febbe-IMG_9332.jpg","[{""x"":52.04616203219042,""y"":36.47907706531885,""width"":16.83224495732474,""height"":18.35115284643833,""rotation"":50.170875945525154,""rectanglelabels"":[""hitam""],""original_width"":3024,""original_height"":3024}]",10.398,"2024-05-14T08:59:28.796962Z"
